LCD,PLD,Surface area (m2/g),Porosity,CO-Henry  (mol/kg/Pa),Halogen%,Ametal%,Metalloid,C,H,O,Metal,N,TDU,O to Metal ratio,electronegative atoms to total atoms ratio,0.1 bar-CO (mol/kg)
19.36968,13.79843,1649.85,0.7522,9.31613E-06,0,0,0,56.69291339,28.34645669,12.5984252,0,0,865,9.481481481,0.125613346,0.086800373
9.13035,4.48052,2899.43,0.70972,4.86268E-06,0,0,0,45.83333333,29.16666667,8.333333333,4.166666667,12.5,1081,3.84,0.199667221,0.048508184
7.24657,4.5792,1222.57,0.5474,1.14544E-05,0,3.225806452,0,40.32258065,41.93548387,6.451612903,1.612903226,6.451612903,193,5.818181818,0.128256513,0.110717135
7.20509,4.51731,1310.6,0.5496,1.36877E-05,0,3.225806452,0,40.32258065,41.93548387,6.451612903,1.612903226,6.451612903,193,5.818181818,0.128256513,0.132645667
7.24877,4.48545,1297.17,0.5312,1.44028E-05,0,3.225806452,0,40.32258065,41.93548387,6.451612903,1.612903226,6.451612903,193,5.818181818,0.126232742,0.139095084
7.2141,4.4286,1243.26,0.5246,0.000016145,0,3.225806452,0,40.32258065,41.93548387,6.451612903,1.612903226,6.451612903,433,6.857142857,0.126649077,0.156371605
5.00183,3.7748,406.208,0.476,9.35423E-06,0,0,0,37.39837398,34.14634146,13.00813008,2.43902439,13.00813008,601,9.846153846,0.253465347,0.089696908
8.7673,6.34979,1330.19,0.637,1.94955E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,385,0,0.142222222,0.019496015
8.29808,5.90829,1288.78,0.6394,2.00754E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,385,0,0.142222222,0.019919447
8.54677,6.10924,1303.66,0.6388,1.97194E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,385,0,0.142222222,0.019806479
8.86217,6.43433,1323.21,0.6522,1.93708E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,385,0,0.142222222,0.019324589
5.14269,4.75945,1652.16,0.6398,3.83085E-06,0,0,0,11.76470588,23.52941176,0,5.882352941,58.82352941,1,0,0.553633218,0.038015444
4.71055,4.63526,359.961,0.49424,1.55788E-05,0,0,0,44.44444444,29.62962963,14.81481481,3.703703704,7.407407407,513,7.314285714,0.221453287,0.148674894
8.31991,5.90244,1303.45,0.6334,2.03559E-06,7.228915663,0,0,43.37349398,31.3253012,0,3.614457831,14.45783133,369,0,0.138929088,0.020329618
8.20629,5.26943,1292.1,0.632,2.05034E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,385,0,0.142222222,0.020566443
8.3593,5.89473,1302.55,0.6328,2.05933E-06,7.228915663,0,0,43.37349398,31.3253012,0,3.614457831,14.45783133,369,0,0.138929088,0.020474001
8.30632,6.09762,3481.13,0.734,3.66277E-06,0,0,0,31.25,25,8.333333333,4.166666667,31.25,217,3.555555556,0.378109453,0.036396552
6.2978,4.37155,1268.34,0.5854,7.21004E-06,0,0,0,32.69230769,26.92307692,7.692307692,3.846153846,28.84615385,481,3.764705882,0.351039261,0.070358251
6.75931,3.87519,1499.83,0.6188,6.2968E-06,0,0,0,46.51162791,9.302325581,37.20930233,6.976744186,0,577,10.03921569,0.346414073,0.063013026
12.6211,7.38864,3730.51,0.7693,5.1116E-06,0,0,0,55.38461538,30.76923077,12.30769231,1.538461538,0,937,13.71428571,0.122762148,0.050892204
18.73018,9.18226,3247.92,0.81648,2.96303E-06,4.938271605,0,0,44.44444444,14.81481481,7.407407407,6.172839506,22.22222222,241,2.086956522,0.322766571,0.028972513
15.16902,6.78521,2777.71,0.77188,2.27759E-06,0,0,0,45.28301887,0,24.52830189,7.547169811,22.64150943,193,5.473684211,0.432900433,0.022800531
14.98739,6.62908,2691.71,0.76618,2.32673E-06,0,0,0,45.28301887,0,24.52830189,7.547169811,22.64150943,193,5.473684211,0.432900433,0.022878828
15.01221,4.23484,1944.5,0.71304,3.25801E-06,0,0,0,55.38461538,0,20,6.153846154,18.46153846,289,5.473684211,0.358422939,0.032319587
15.01586,4.16619,1931.32,0.71308,3.2317E-06,0,0,0,55.38461538,0,20,6.153846154,18.46153846,289,5.473684211,0.358422939,0.032492469
15.08112,6.53702,2698.94,0.76364,2.24926E-06,0,0,0,45.28301887,0,24.52830189,7.547169811,22.64150943,193,5.473684211,0.432900433,0.022538642
6.98697,4.68882,1090.65,0.57676,7.99872E-06,0,0,0,47.32824427,32.0610687,9.160305344,2.290076336,9.160305344,657,7.111111111,0.178604651,0.078488691
4.88677,3.80399,1138.53,0.5566,8.00338E-06,0,0,0,44.44444444,31.11111111,22.22222222,2.222222222,0,417,16.84210526,0.221300138,0.078927894
9.59235,4.8019,1945.33,0.69386,3.41137E-06,0,0,0,52.94117647,21.17647059,22.35294118,0,0,289,10.13333333,0.221574344,0.033927136
5.62402,4.63088,1140.03,0.5218,5.66088E-06,0,0,0,44.82758621,41.37931034,0,1.724137931,12.06896552,673,0,0.118393235,0.055751656
8.66526,5.94328,1650.02,0.6018,3.06796E-06,0,0,0,52.27272727,34.09090909,6.818181818,2.272727273,4.545454545,745,5.333333333,0.113314448,0.030282396
17.22643,5.32058,1358.37,0.65368,2.19844E-06,0,0,0,40,24,16,4,16,337,7.111111111,0.31840796,0.021775041
5.38089,5.04943,1698.26,0.635,4.14802E-06,0,0,0,11.76470588,23.52941176,0,5.882352941,58.82352941,1,0,0.553633218,0.040947806
6.42663,5.71174,1210.65,0.6074,6.9184E-06,0,0,0,28.57142857,0,61.9047619,9.523809524,0,433,12.48,0.616600791,0.068311293
6.29693,3.9636,1346.77,0.5926,5.85553E-06,0,0,0,47.61904762,28.57142857,0,4.761904762,19.04761905,673,0,0.181303116,0.057678215
7.64843,6.25721,470.64,0.5024,1.42225E-05,0,0,0,40.81632653,14.28571429,38.7755102,6.12244898,0,1057,12.28282828,0.38701464,0.131626248
16.96735,8.58893,3985.9,0.80662,3.49453E-06,0,0,0,52.17391304,31.30434783,13.91304348,2.608695652,0,337,8.533333333,0.134736842,0.035026659
5.06012,3.86427,2070.73,0.6266,5.84379E-06,0,0,0,43.47826087,21.73913043,17.39130435,4.347826087,13.04347826,481,7.314285714,0.303112314,0.0582887
4.33279,3.86236,353.166,0.445,1.63479E-06,0,0,0,45.28301887,37.73584906,0,1.886792453,15.09433962,449,0,0.147635525,0.016259796
18.01951,7.40803,3889.22,0.79198,3.69978E-06,0,0,0,62.60869565,20.86956522,13.91304348,2.608695652,0,481,8.533333333,0.134736842,0.037395366
4.92087,3.826,387.706,0.50744,9.29506E-06,0,0,0,48.7804878,29.26829268,12.19512195,2.43902439,7.317073171,897,9.142857143,0.190051967,0.08970726
5.70984,4.07494,1502.42,0.5456,7.39094E-06,0,1.538461538,0,49.23076923,27.69230769,12.30769231,3.076923077,6.153846154,737,7.314285714,0.178604651,0.072241181
10.28423,8.92731,3392.53,0.76974,3.10689E-06,0,0,0,53.79310345,33.10344828,8.965517241,2.75862069,1.379310345,433,5.473684211,0.100166945,0.031127367
10.65657,8.88209,3353.08,0.7691,3.0849E-06,0,0,0,53.79310345,33.10344828,8.965517241,2.75862069,1.379310345,433,5.473684211,0.100166945,0.030773321
10.80975,9.01667,3121.04,0.76484,2.71171E-06,0,0,0,53.79310345,33.10344828,8.965517241,2.75862069,1.379310345,433,5.473684211,0.100166945,0.027173856
11.06486,8.99871,3124.19,0.76458,2.72952E-06,0,0,0,53.79310345,33.10344828,8.965517241,2.75862069,1.379310345,433,5.473684211,0.100166945,0.027538017
11.63304,8.54355,3288.46,0.7625,2.95176E-06,0,0,0,53.79310345,33.10344828,8.965517241,2.75862069,1.379310345,433,5.473684211,0.100166945,0.029640374
11.07115,8.99047,3094.63,0.76318,2.73028E-06,0,0,0,53.79310345,33.10344828,8.965517241,2.75862069,1.379310345,433,5.473684211,0.100166945,0.027266582
6.1259,4.66623,1915.04,0.5992,7.38875E-06,0,0,0,50,31.25,12.5,3.125,3.125,1057,7.529411765,0.151228733,0.072349232
7.1779,7.04787,1435.57,0.592,5.48223E-06,0,0,0,47.05882353,17.64705882,29.41176471,5.882352941,0,625,9.411764706,0.276816609,0.054432977
7.19018,5.3716,655.8,0.4556,2.0496E-06,0,0,0,45.61403509,35.0877193,0,1.754385965,17.54385965,577,0,0.174927114,0.020344239
7.13781,5.62836,576.757,0.46362,2.1399E-06,0,0,0,45.61403509,35.0877193,0,1.754385965,17.54385965,1729,0,0.172248804,0.021011907
11.24724,4.61592,1898.83,0.64458,1.31909E-05,0,0,0,52.27272727,34.09090909,9.090909091,2.272727273,2.272727273,1117,7.384615385,0.11090573,0.125957729
6.5158,4.47342,2588.28,0.69076,6.16088E-06,0,0,0,46.15384615,20.51282051,20.51282051,2.564102564,10.25641026,1009,14.76923077,0.307036247,0.061715606
19.54541,7.16489,1629.78,0.6638,2.15128E-06,0,0,0,28.57142857,19.04761905,19.04761905,4.761904762,28.57142857,193,7.111111111,0.451977401,0.021024159
6.64538,5.8584,1852.97,0.5996,6.25248E-06,0,0,0,49.18032787,29.50819672,14.75409836,1.639344262,4.918032787,757,15.42857143,0.196185286,0.061670531
7.30425,6.5808,825.812,0.4964,2.02468E-06,0,0,0,37.93103448,37.93103448,13.79310345,3.448275862,6.896551724,793,7.68,0.199722607,0.020214867
7.28303,6.53777,809.6,0.5124,2.06276E-06,0,0,0,37.93103448,37.93103448,13.79310345,3.448275862,6.896551724,793,7.68,0.199722607,0.020333877
7.29669,6.59263,746.876,0.50122,2.04566E-06,0,0,0,37.93103448,37.93103448,13.79310345,3.448275862,6.896551724,265,7.111111111,0.199170124,0.020248804
4.14214,4.05323,537.692,0.5042,2.06403E-06,0,0,0,38.0952381,38.0952381,0,4.761904762,19.04761905,321,0,0.181200453,0.02109259
7.04016,6.80377,2722.98,0.6628,9.23767E-06,0,0,0,48.48484848,24.24242424,24.24242424,3.03030303,0,973,14.89655172,0.241881299,0.09102699
6.9686,6.75464,1918.86,0.6558,0.000010406,0,0,0,48.48484848,24.24242424,24.24242424,3.03030303,0,289,12.8,0.240601504,0.100948287
8.50715,8.34107,924.448,0.5186,2.21059E-06,0,0,0,44.44444444,29.62962963,14.81481481,3.703703704,7.407407407,1081,7.659574468,0.213946117,0.02206967
8.53124,8.3704,885.95,0.5384,2.45069E-06,0,0,0,44.44444444,29.62962963,14.81481481,3.703703704,7.407407407,1081,7.659574468,0.213946117,0.024452101
10.7636,6.46187,2491.22,0.70284,3.13848E-06,0,0,0,52.98013245,31.78807947,10.59602649,1.986754967,2.649006623,449,8.533333333,0.131795717,0.03099804
11.0699,10.13708,4748.94,0.80514,4.0841E-06,0,0,0,50.98039216,31.37254902,7.843137255,1.960784314,7.843137255,577,6.736842105,0.153293413,0.041198431
10.7041,9.83524,4707.48,0.80664,4.08489E-06,0,0,0,50.98039216,31.37254902,7.843137255,1.960784314,7.843137255,577,6.736842105,0.153293413,0.040576885
9.56032,7.67295,4677.32,0.79346,4.11391E-06,0,0,0,50.98039216,31.37254902,7.843137255,1.960784314,7.843137255,577,6.736842105,0.153293413,0.041194782
5.94599,4.30466,1361.63,0.5432,6.88639E-06,0,0,0,45.71428571,34.28571429,7.619047619,2.857142857,9.523809524,541,4.8,0.166153846,0.067111271
5.76642,3.81153,1169.08,0.5546,5.28702E-06,0,0,0,40.54054054,37.83783784,10.81081081,2.702702703,8.108108108,769,7.529411765,0.188870152,0.052734326
7.70786,5.78406,1014.44,0.5594,9.99829E-07,0,0,0,36.36363636,9.090909091,27.27272727,9.090909091,18.18181818,1261,5.901639344,0.416088766,0.009914181
8.17186,6.01721,850.128,0.54448,1.15571E-06,0,0,0,45.45454545,9.090909091,36.36363636,9.090909091,0,1297,7.836734694,0.332755633,0.011426345
8.1051,6.02975,850.454,0.54674,1.18683E-06,0,0,0,45.45454545,9.090909091,36.36363636,9.090909091,0,1297,7.836734694,0.332755633,0.011842652
6.67359,4.11194,2172.19,0.6192,6.12515E-06,0,0,0,53.06122449,32.65306122,0,2.040816327,12.24489796,1153,0,0.12221515,0.060940297
7.50874,4.26843,2656.54,0.6264,6.16051E-06,0,0,0,53.65853659,29.26829268,0,2.43902439,14.63414634,1025,0,0.142538976,0.061455346
5.86586,4.56127,952.828,0.5192,2.71106E-06,0,0,0,40.90909091,13.63636364,27.27272727,4.545454545,13.63636364,361,10.66666667,0.406779661,0.027343024
5.55628,5.01575,893.922,0.5596,1.77333E-06,0,0,0,40.90909091,13.63636364,27.27272727,4.545454545,13.63636364,541,11.07692308,0.40754717,0.017680149
5.82317,4.52383,902.431,0.511,2.65147E-06,0,0,0,40.90909091,13.63636364,27.27272727,4.545454545,13.63636364,361,10.66666667,0.406779661,0.026468788
8.62656,6.17315,1467.01,0.62022,3.28945E-06,0,0,0,41.37931034,37.93103448,17.24137931,3.448275862,0,313,8.888888889,0.17167382,0.032429244
4.41725,4.15949,976.371,0.53,1.02993E-05,0,0,0,42.10526316,26.31578947,26.31578947,5.263157895,0,529,9.411764706,0.262295082,0.099981853
13.45467,8.86133,3849.89,0.8106,2.74181E-06,0,0,0,47.82608696,26.08695652,18.84057971,5.797101449,1.449275362,193,5.473684211,0.189830508,0.027418046
12.64863,9.02015,3362.84,0.78154,3.50868E-06,0,0,0,41.93548387,38.70967742,13.97849462,4.301075269,1.075268817,169,5.473684211,0.143222506,0.034907071
17.8001,5.73986,1841.86,0.71492,4.42262E-06,0,0,0,41.46868251,36.28509719,16.1987041,5.183585313,0.863930886,217,5.555555556,0.16122449,0.044244808
18.98199,6.77619,2396.88,0.78098,2.56352E-06,0,0,0,40.6779661,24.40677966,25.42372881,8.13559322,1.355932203,169,5.555555556,0.245341615,0.025688698
18.19728,5.16198,1914.96,0.72062,3.17234E-06,0,0,0,34.69879518,34.69879518,23.85542169,5.78313253,0.963855422,145,7.333333333,0.233031674,0.031429058
5.03461,4.5915,669.464,0.453,9.13601E-06,0,0,0,51.1627907,32.55813953,9.302325581,2.325581395,4.651162791,721,7.111111111,0.135977337,0.087622456
15.08014,7.93969,3786.57,0.8002,2.30415E-06,0,0,0,45.28301887,22.64150943,24.52830189,7.547169811,0,289,5.942857143,0.226579521,0.022815524
15.07409,7.93508,3796.89,0.8116,2.31849E-06,0,0,0,45.28301887,22.64150943,24.52830189,7.547169811,0,1153,6.351145038,0.227695676,0.023040367
17.30249,9.82354,3751.27,0.8468,2.83885E-06,0,11.32075472,0,45.28301887,11.32075472,24.52830189,7.547169811,0,337,5.942857143,0.226579521,0.028420106
5.03386,3.88211,573.488,0.497,6.16388E-06,2.06185567,0,0,37.11340206,26.80412371,24.74226804,3.092783505,6.18556701,829,15.15789474,0.325976231,0.059323253
6.01158,4.07874,1676.84,0.5802,5.72431E-06,0,0,0,42.10526316,31.57894737,15.78947368,3.50877193,7.01754386,361,8,0.219409283,0.056386863
5.91977,3.96749,1213.69,0.57476,5.70937E-06,0,0,0,42.10526316,31.57894737,15.78947368,3.50877193,7.01754386,361,8,0.219409283,0.056282744
5.7298,3.89416,1479.68,0.5684,5.53903E-06,0,0,0,42.10526316,31.57894737,15.78947368,3.50877193,7.01754386,361,8,0.219409283,0.054694269
5.93857,4.06358,1567.99,0.5592,5.92607E-06,0,0,0,42.10526316,31.57894737,15.78947368,3.50877193,7.01754386,361,8,0.219409283,0.058652108
5.95596,4.00314,1583.13,0.5708,5.32681E-06,0,0,0,42.10526316,31.57894737,15.78947368,3.50877193,7.01754386,361,8,0.219409283,0.053172537
5.63762,3.83278,1447.63,0.5576,5.55359E-06,0,0,0,42.10526316,31.57894737,15.78947368,3.50877193,7.01754386,361,8,0.219409283,0.054987937
5.91912,4.12997,1595.23,0.5592,5.55499E-06,0,0,0,42.10526316,31.57894737,15.78947368,3.50877193,7.01754386,361,8,0.219409283,0.055094725
5.91757,4.12403,1587.65,0.5804,5.56525E-06,0,0,0,42.10526316,31.57894737,15.78947368,3.50877193,7.01754386,361,8,0.219409283,0.054494041
14.37312,9.52614,2032.82,0.6424,4.5492E-06,0,0,0,44.01913876,37.32057416,12.44019139,2.392344498,3.827751196,1273,9.904761905,0.158693116,0.04510392
6.4229,5.28654,2140.07,0.6702,4.1151E-06,0,0,0,35.29411765,35.29411765,0,5.882352941,23.52941176,145,0,0.220689655,0.0408048
6.55973,5.0687,2179.68,0.6708,4.02992E-06,0,0,0,35.29411765,35.29411765,0,5.882352941,23.52941176,145,0,0.220689655,0.040387189
8.47376,5.69683,2381.88,0.6858,3.37121E-06,0,0,0,35.29411765,35.29411765,0,5.882352941,23.52941176,385,0,0.221645022,0.033216542
5.12179,3.85549,836.799,0.5506,6.93276E-06,0,0,0,41.50943396,22.64150943,30.18867925,5.660377358,0,513,10.03921569,0.284760845,0.068287835
6.52238,4.921,1027.68,0.5412,1.10727E-06,0,0,0,24.61538462,33.84615385,27.69230769,7.692307692,6.153846154,241,7.024390244,0.31372549,0.011027737
5.42382,3.86113,663.88,0.4412,4.73549E-06,0,0,0,39.01345291,37.66816143,6.278026906,3.587443946,13.4529148,1081,3.393939394,0.197088466,0.046328673
11.97194,10.54967,4463.64,0.7866,3.55863E-06,0,0,0,56.08465608,33.86243386,8.465608466,1.587301587,0,593,8.533333333,0.083009079,0.035895208
8.87752,5.53782,2654.33,0.6702,3.16693E-06,0,0,0,51.81818182,30.90909091,11.81818182,2.727272727,2.727272727,641,7.703703704,0.141124587,0.031625162
9.7712,5.86323,2679.21,0.6628,4.29707E-06,0,0,0,52.29357798,30.27522936,11.9266055,2.752293578,2.752293578,649,7.703703704,0.142380423,0.04256678
15.41535,6.04579,1686.44,0.701,3.68832E-06,1.369863014,0,0,32.87671233,10.95890411,5.479452055,5.479452055,43.83561644,481,1.882352941,0.478964401,0.036746726
4.65057,4.08181,836.212,0.5148,8.96917E-06,0,0,0,48.64864865,32.43243243,0,2.702702703,16.21621622,769,0,0.157506153,0.0885901
5.30875,4.09789,1427.18,0.565,4.80592E-06,0,1.612903226,0,38.70967742,37.09677419,11.29032258,1.612903226,9.677419355,301,11.2,0.205533597,0.047827524
6.49847,5.68233,1577.11,0.6103,3.69357E-06,0,0,0,47.76119403,11.94029851,23.88059701,4.47761194,11.94029851,673,9.846153846,0.356877323,0.03662373
6.07104,5.56303,1165.55,0.5644,4.47641E-06,0,8.510638298,0,21.27659574,25.53191489,29.78723404,6.382978723,8.510638298,217,9,0.359201774,0.043919451
5.86927,4.49303,709.769,0.54964,7.03339E-06,0,0,0,38.7755102,38.7755102,12.24489796,2.040816327,8.163265306,609,10.97142857,0.203691916,0.068474177
6.64322,4.15157,1337.41,0.6434,3.39851E-06,4.545454545,0,0,40.90909091,13.63636364,31.81818182,9.090909091,0,361,6.588235294,0.29015544,0.03380295
10.55409,4.56253,3503.12,0.738,3.96853E-06,2.222222222,0,0,48.88888889,26.66666667,0,2.222222222,20,1025,0,0.195254237,0.039786007
10.03238,7.42233,2962.88,0.7282,2.76492E-06,2.222222222,0,0,48.88888889,26.66666667,0,2.222222222,20,577,0,0.194945848,0.027511305
8.73473,6.34609,1327.09,0.6462,1.97086E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,385,0,0.142222222,0.019688771
7.36413,5.40039,2459.37,0.65382,4.01529E-06,0,0,0,46.37681159,26.08695652,23.1884058,4.347826087,0,553,9.846153846,0.231046931,0.039353233
7.53158,4.92239,2887.73,0.67898,5.83267E-06,0,0,0,48.71794872,28.20512821,15.38461538,2.564102564,5.128205128,487,10.28571429,0.199170124,0.058206221
5.2679,4.81357,337.669,0.5448,4.44269E-07,0,0,0,41.66666667,0,50,8.333333333,0,641,11.46268657,0.498054475,0.004453531
5.31005,4.78872,602.074,0.507,8.61634E-06,0,9.090909091,0,18.18181818,39.39393939,27.27272727,6.060606061,0,-35,8.64,0.256532067,0.083215384
4.67576,3.83588,664.962,0.55334,1.03442E-05,0,0,0,52.17391304,17.39130435,26.08695652,4.347826087,0,481,10.66666667,0.248704663,0.101015158
7.54626,6.93403,1509.25,0.61762,4.19579E-06,0,0,0,43.47826087,34.7826087,17.39130435,4.347826087,0,385,7.314285714,0.166018158,0.041579762
7.75927,5.99619,1163.68,0.619,2.02007E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,385,0,0.142222222,0.020397387
7.83796,6.35433,1207.21,0.5712,4.36518E-06,0,0,0,44.7761194,40.29850746,8.955223881,1.492537313,4.47761194,793,10.66666667,0.134078212,0.04365397
7.74052,6.24667,1184.84,0.5682,4.31105E-06,0,0,0,44.7761194,40.29850746,8.955223881,1.492537313,4.47761194,793,10.66666667,0.134078212,0.043243481
7.75346,6.26253,1177.3,0.5624,4.43423E-06,0,0,0,44.7761194,40.29850746,8.955223881,1.492537313,4.47761194,793,10.66666667,0.134078212,0.044139889
7.85489,6.36686,1161.59,0.5694,4.29328E-06,0,0,0,44.7761194,40.29850746,8.955223881,1.492537313,4.47761194,793,10.66666667,0.134078212,0.042302112
7.98273,6.46173,1164.65,0.5732,4.22175E-06,0,0,1.492537313,44.7761194,40.29850746,8.955223881,1.492537313,4.47761194,793,10.66666667,0.134078212,0.042829452
7.90027,6.40337,1125.65,0.5642,3.75945E-06,0,0,0,44.7761194,40.29850746,8.955223881,1.492537313,4.47761194,793,10.66666667,0.134078212,0.037875018
7.99474,6.54413,1104.17,0.5792,3.7378E-06,0,0,0,44.7761194,40.29850746,8.955223881,0,4.47761194,793,10.66666667,0.134078212,0.03684617
7.72851,6.23818,1121.3,0.5678,4.24975E-06,0,0,0,44.7761194,40.29850746,8.955223881,1.492537313,4.47761194,793,10.66666667,0.134078212,0.042148547
10.15164,5.15951,1428.11,0.6596,2.13932E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,385,0,0.142222222,0.021324038
7.31308,5.89781,2659.22,0.71266,5.20396E-06,0,0,0,51.61290323,19.35483871,25.80645161,3.225806452,0,625,14.22222222,0.257028112,0.051452151
5.97502,3.9934,784.016,0.52676,1.42768E-05,0,1.57480315,0,39.37007874,47.24409449,7.086614173,1.57480315,3.149606299,321,7.578947368,0.100483092,0.137637136
10.23625,8.88276,2884.62,0.7104,3.2476E-06,0,0,0,45.45454545,36.36363636,12.12121212,3.03030303,3.03030303,577,7.314285714,0.146654445,0.032081803
8.26088,7.40668,2113.91,0.6414,3.62128E-06,0,0,0,45.45454545,36.36363636,12.12121212,3.03030303,3.03030303,649,7.384615385,0.146699267,0.035974297
10.78925,9.42624,2914.72,0.7148,3.0506E-06,0,0,0,45.45454545,36.36363636,12.12121212,3.03030303,3.03030303,433,7.111111111,0.146520147,0.030524784
5.38168,3.9328,700.204,0.5054,1.93811E-06,4.081632653,2.040816327,0,32.65306122,40.81632653,4.081632653,2.040816327,14.28571429,193,3.368421053,0.223634053,0.019266438
5.59171,4.33137,2787,0.6734,5.89818E-06,0,0,0,42.10526316,15.78947368,28.94736842,5.263157895,7.894736842,417,10.05714286,0.34836703,0.058351566
14.98828,7.97019,3707.61,0.8008,2.41147E-06,0,0,0,45.28301887,22.64150943,24.52830189,7.547169811,0,289,5.942857143,0.226579521,0.024063933
14.99758,7.99679,3687.46,0.8014,2.42172E-06,0,0,0,45.28301887,22.64150943,24.52830189,7.547169811,0,289,5.942857143,0.226579521,0.02426686
7.56763,5.28078,3229.9,0.6884,5.47393E-06,0,0,0,41.09589041,32.87671233,0,1.369863014,24.65753425,973,0,0.242878561,0.054339932
16.87141,10.73402,4551.51,0.8305,3.05512E-06,0,0,0,45.62211982,33.1797235,17.51152074,3.686635945,0,1513,9.212121212,0.168701443,0.030879781
4.78677,4.11631,912.51,0.498,3.76313E-06,1.136363636,0,0,40.90909091,31.81818182,9.090909091,3.409090909,13.63636364,529,4.923076923,0.230136986,0.036411124
8.53929,7.338,2632.28,0.67244,4.39098E-06,0,0,0,57.14285714,29.93197279,10.88435374,2.040816327,0,497,8.533333333,0.106135987,0.043359623
9.96907,6.19052,3003.58,0.6764,5.32116E-06,0,0,0,52.29357798,30.27522936,11.9266055,2.752293578,2.752293578,649,7.703703704,0.146285714,0.052867909
9.50274,8.58167,2995.82,0.72294,4.30154E-06,0,0,0,49.12280702,28.07017544,14.03508772,1.754385965,7.01754386,321,11.63636364,0.209150327,0.043004583
8.92408,8.10678,1721.06,0.6094,4.46207E-06,0,7.142857143,0,50,28.57142857,0,1.785714286,12.5,481,0,0.122270742,0.044290528
10.60263,4.61939,3638.59,0.7138,5.45196E-06,0,0,0,56.84210526,33.68421053,8.421052632,1.052631579,0,609,11.63636364,0.083879423,0.054567644
10.8507,4.21913,3845.71,0.7108,5.75386E-06,0,0,0,56.84210526,33.68421053,8.421052632,1.052631579,0,609,11.63636364,0.083879423,0.057074013
10.29437,8.55453,2648.08,0.72168,2.47376E-06,0,0,0,50.50505051,28.28282828,16.16161616,3.03030303,2.02020202,577,9.481481481,0.175824176,0.02434119
7.91312,4.47781,1126.98,0.6102,5.25729E-06,0,0,0,44.7761194,26.86567164,19.40298507,4.47761194,4.47761194,673,8.156862745,0.227960819,0.052112505
7.05522,6.73992,1632.35,0.6178,3.15753E-06,0,0,0,57.14285714,0,35.71428571,7.142857143,0,961,9.523809524,0.332225914,0.031590587
6.62237,4.41609,637.941,0.5266,4.47197E-06,1.388888889,0,0,41.66666667,27.77777778,18.05555556,4.166666667,6.944444444,1281,8.404040404,0.26354573,0.043980862
9.40831,6.38396,2694.86,0.72214,5.94469E-06,0,0,0,48,16,32,4,0,961,15.05882353,0.317093311,0.059157182
9.55833,6.46911,2628.38,0.71712,5.76007E-06,0,0,0,48,16,32,4,0,961,15.05882353,0.317093311,0.057441773
6.51263,4.50294,684.266,0.5196,6.77758E-06,0.649350649,0,0,42.85714286,28.57142857,16.88311688,3.896103896,7.142857143,1409,8.404040404,0.246453182,0.065436931
6.503,4.33861,3143.89,0.6996,2.27338E-06,0,0,0,30,0,60,10,0,289,11.29411765,0.542372881,0.022470206
5.5219,5.04903,2634.97,0.6214,7.11319E-06,0,3.125,0,42.1875,37.5,6.25,1.5625,9.375,541,6.857142857,0.153452685,0.07061448
6.73931,4.78997,1359.51,0.5704,5.37734E-06,0,3.389830508,0,40.6779661,30.50847458,10.16949153,1.694915254,13.55932203,481,10.10526316,0.232606438,0.053514105
6.68828,5.36003,1239.23,0.57056,5.27137E-06,0,3.389830508,0,40.6779661,30.50847458,10.16949153,1.694915254,13.55932203,481,10.10526316,0.232606438,0.052611824
6.00938,4.5881,1721.63,0.60096,9.18498E-06,0,2.666666667,0,40,32,16,1.333333333,8,577,20.21052632,0.236259229,0.0906958
6.15939,4.71759,1670.23,0.59414,9.05287E-06,0,2.666666667,0,40,32,16,1.333333333,8,577,20.21052632,0.236259229,0.089119917
4.95352,4.39275,1474.65,0.629,2.51869E-06,0,0,0,30.76923077,0,61.53846154,0,0,289,14.76923077,0.611464968,0.025069437
4.9238,4.37132,1465.67,0.6202,3.23405E-06,0,0,0,30.76923077,0,61.53846154,7.692307692,0,289,14.76923077,0.611464968,0.032011099
5.50703,4.35185,1089.74,0.53634,1.35736E-05,0,0,0,31.25,18.75,37.5,12.5,0,505,5.87755102,0.374025974,0.1326484
4.6267,3.86158,630.401,0.4764,5.20945E-06,0,2.247191011,0,31.46067416,29.21348315,13.48314607,3.370786517,20.2247191,406,7.448275862,0.325301205,0.050833853
4.87361,4.61034,858.632,0.5228,9.89037E-06,0,0,0,35.29411765,29.41176471,5.882352941,5.882352941,23.52941176,337,1.882352941,0.276816609,0.095543247
4.54995,3.78626,1413.29,0.5782,6.16007E-06,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,0,481,10.97142857,0.314238953,0.061705815
